category,subcategory,genericname,name,brand,price,mrp,imgURL,rating,country,sellerName,quantity,sellerUsername,quantitySold,quantityCarts,quantityWishlists
Fashion,Women Dress,Dress,Women A-line Orange Dress,MAA FAB,194,"1,349",https://rukminim1.flixcart.com/image/714/857/kflftzk0/dress/n/c/d/l-one-piece-orrange-line-maa-fab-original-imafwyy3esacjzau.jpeg?q=50,4.1,India,MAA FAB,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Skinny Women Grey Jeans,LYKRA,499,"1,999",https://rukminim2.flixcart.com/image/714/857/jq2np8w0/jean/y/h/m/28-sin-1bt-blk-lykra-original-imafc6eyuywm9zzf.jpeg?q=50,3.8,India,lykra,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Skinny Women Light Blue Jeans,LYKRA,499,"1,999",https://rukminim2.flixcart.com/image/714/857/jlqwpe80/jean/f/e/x/28-hil-1btn-ice-lykra-original-imaf8zntehqfhv6f.jpeg?q=50,3.8,India,lykra,50,retailnet@gmail.com,0,0,0
Fashion,Women Top Wear,Tops,Party Sleeveless Striped Women Black Top,lovespreadin,132,999,https://rukminim2.flixcart.com/image/714/857/kb89ea80/top/u/f/e/free-tipsy-311-global-enterprice-original-imafsmug4wuzjffm.jpeg?q=50,4.1,India,Lovespreadin creation,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Pure Cotton Straight Kurta  (White),LOUIS MONARCH,499,"1,299",https://rukminim2.flixcart.com/image/714/857/ku2zjww0/kurta/a/j/p/m-lm-white-solid-tabij-kurta-1111-louis-monarch-original-imag7a4nvzsxyhyz.jpeg?q=50,4.1,India,LouisMonarch,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Regular Women Pink Jeans,4 YOU,328,999,https://rukminim2.flixcart.com/image/714/857/klo27bk0/jean/9/o/1/30-girl-s-casual-joggers-pants-sweatpants-yoga-bottoms-soft-original-imagyqpc5fuchs63.jpeg?q=50,3.8,India,LOOK PLUS,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Boyfriend Women Black Jeans,Live Ok,500,"1,000",https://rukminim2.flixcart.com/image/714/857/ksyz8280/jean/g/k/p/32-2021black-live-ok-original-imag6f7vhhgevj93.jpeg?q=50,4.2,India,LIVEOK,50,retailnet@gmail.com,0,0,0
Fashion,Women Top Wear,T Shirts,"Printed, Geometric Print Women High Neck Pink, Black T-Shirt",LEWEL,329,"1,599",https://rukminim2.flixcart.com/image/714/857/kflftzk0-0/t-shirt/x/g/3/xl-w07-fst-crack-rose-lewel-original-imafwyf9fnjzanea.jpeg?q=50,4.1,India,LexCorp,50,retailnet@gmail.com,0,0,0
Fashion,Women Top Wear,T Shirts,"Printed, Geometric Print Women High Neck White, Black T-Shirt",LEWEL,329,"1,599",https://rukminim2.flixcart.com/image/714/857/kfoapow0-0/t-shirt/f/q/y/s-w09-fst-crack-white-lewel-original-imafw2gxzqw9xtzb.jpeg?q=50,4.1,India,LexCorp,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Black),LEMONX,449,"1,499",https://rukminim2.flixcart.com/image/714/857/kthjy4w0/ethnic-set/i/3/y/m-mckp-basic-haul-berg-original-imag6tsfnkenpvrs.jpeg?q=50,4.3,India,LemonX1,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Black),LEMONX,559,"1,499",https://rukminim2.flixcart.com/image/714/857/kxkqavk0/kurta/i/h/s/l-7-b-up-lemonx-original-imagay7gfqnn3uma.jpeg?q=50,4.1,India,LemonX1,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Mesh,Cricket, Badminton, Volly Ball, Sports Running Shoes For Men  (Maroon)",Layasa,259,999,https://rukminim1.flixcart.com/image/714/857/jw2f6vk0/shoe/x/u/e/lac5010-7-luka-modric-maron-original-imaff72b7thzfecq.jpeg?q=50,3.8,India,Layasafootwears,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Self Design Raw Silk Straight Kurta  (Red),Larwa Ethnic,523,"1,999",https://rukminim2.flixcart.com/image/714/857/jueep3k0/kurta/x/k/d/l-plain-maroon-silk-round-slit-kurta-larwa-ethnic-original-imaffafjej95erfp.jpeg?q=50,3.6,India,Larwa,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Cricket Shoes Rubber Studs Cricket Shoes For Men Cricket Shoes For Men  (White),Proase,749,"2,250",https://rukminim1.flixcart.com/image/714/857/kqqykcw0/shoe/y/y/y/7-crt005-ase-blue-original-imag4p5czbyc6rvg.jpeg?q=50,4.1,India,KVHTRADINGCOMPANY,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Durable Performance Cricket Shoes with Dual Closure, Laces and Strap Cricket Shoes For Men  (White, Blue)",ASE,799,"2,250",https://rukminim1.flixcart.com/image/714/857/ku8pbbk0/shoe/i/m/q/10-crt009-ase-blue-original-imag7ew5ggrbmtdn.jpeg?q=50,4.1,India,KVHTRADINGCOMPANY,50,retailnet@gmail.com,0,0,0
Fashion,Men Top Wear,Shirt,Men Regular Fit Solid Spread Collar Casual Shirt,Kuki,314,"2,499",https://rukminim2.flixcart.com/image/714/857/kx7vc7k0/shirt/c/c/2/xxl-vh-brother-kuki-original-imag9q2fyezpfyz8.jpeg?q=50,3.9,India,Kuki ,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Asymmetric Kurta  (White),SAIFOO,499,"1,999",https://rukminim2.flixcart.com/image/714/857/kdqa4y80-0/kurta/v/2/r/m-skp-abh-lifestyle-original-imafukhfyzuafyhv.jpeg?q=50,3.8,India,KSENTERPRISIS,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Tesla-44 Running Shoes For Men  (White),Kraasa,344,999,https://rukminim1.flixcart.com/image/714/857/ku5ufm80/shoe/u/z/u/9-sp7209-kraasa-white-original-imag7cnvbfhg64va.jpeg?q=50,3.9,India,Kraasa,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Training,Walking,Gym,Sports Running Shoes For Men  (Black)",Kraasa,344,999,https://rukminim1.flixcart.com/image/714/857/kph8h3k0/shoe/b/5/8/9-sp7111-kraasa-black-original-imag3p5xqp9hzth5.jpeg?q=50,3.9,India,Kraasa,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Training,Walking,Gym,Sports Running Shoes For Men  (Blue)",Kraasa,344,999,https://rukminim1.flixcart.com/image/714/857/kph8h3k0/shoe/k/i/j/9-sp7111-kraasa-blue-original-imag3p5xx9zwsh8f.jpeg?q=50,3.9,India,Kraasa,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Sports Casual Running Shoes For Men  (White),Kraasa,344,999,https://rukminim1.flixcart.com/image/714/857/k5cs87k0/shoe/z/j/a/ca4451-6-kraasa-white-original-imafzfayujmgcaf8.jpeg?q=50,3.7,India,Kraasa,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Flared Women Grey Jeans,KOTTY,809,"1,999",https://rukminim2.flixcart.com/image/714/857/keaaavk0-0/jean/b/p/p/26-kttladiesjeans669-kotty-original-imafuzrryqgubvdw.jpeg?q=50,4.2,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Flared Women Blue Jeans,KOTTY,809,"1,899",https://rukminim2.flixcart.com/image/714/857/khf63680/jean/6/c/v/26-kttladiesjeans694-kotty-original-imafxg4j4ftawa6d.jpeg?q=50,4.1,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Flared Women Blue Jeans,KOTTY,809,"1,999",https://rukminim2.flixcart.com/image/714/857/kfwvcsw0-0/jean/s/l/d/30-kttladiesjeans679-kotty-original-imafw9wsp555nbdj.jpeg?q=50,4.1,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Skinny Women Dark Blue Jeans,KOTTY,720,"1,599",https://rukminim2.flixcart.com/image/714/857/jplif0w0/jean/n/r/e/36-kttladiesjeans213-kotty-original-imafbsrazgdppmew.jpeg?q=50,4.1,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Flared Women Black Jeans,KOTTY,809,"1,999",https://rukminim2.flixcart.com/image/714/857/kex5ci80-0/jean/j/d/g/26-kttladiesjeans671-kotty-original-imafvhx8fva3uzfu.jpeg?q=50,4,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Flared Women Light Blue Jeans,KOTTY,809,"1,999",https://rukminim2.flixcart.com/image/714/857/kl175ow0/jean/9/1/r/28-kttladiesjeans781-kotty-original-imagy96wv73weank.jpeg?q=50,4,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,High Waist Flared Fit Regular Length Clean Look Denim Flared Women Black Jeans,KOTTY,809,"1,999",https://rukminim2.flixcart.com/image/714/857/keaaavk0-0/jean/p/g/u/34-kttladiesjeans670-kotty-original-imafuzrrgcfg9sds.jpeg?q=50,4,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,High Waist Flared Fit Regular Length Clean Look Denim Flared Women Blue Jeans,KOTTY,809,"1,999",https://rukminim2.flixcart.com/image/714/857/kgwld3k0-0/jean/w/k/3/26-kttladiesjeans686-kotty-original-imafxf8cxvausb5z.jpeg?q=50,4,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,High Waist Flared Fit Regular Length Clean Look Denim Flared Women Blue Jeans,KOTTY,809,"1,999",https://rukminim2.flixcart.com/image/714/857/kgwld3k0-0/jean/p/0/v/34-kttladiesjeans685-kotty-original-imafxf8cvn7cbhf4.jpeg?q=50,4,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Flared Women Blue Jeans,KOTTY,647,"1,999",https://rukminim2.flixcart.com/image/714/857/koad9jk0/jean/a/t/u/24-kottyladiesjeans772-kotty-original-imag2rq3xd4agkz5.jpeg?q=50,3.9,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Regular Women Black Jeans,KOTTY,809,"2,999",https://rukminim2.flixcart.com/image/714/857/klqx30w0/jean/3/8/j/26-kttladiesjeans846-kotty-original-imagyt4g2rbgga4t.jpeg?q=50,3.9,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Regular Women Blue Jeans,KOTTY,809,"1,999",https://rukminim2.flixcart.com/image/714/857/kz5vwy80/jean/q/7/n/32-kttladiesjeans878-kotty-original-imagb8ber5gqqhct.jpeg?q=50,3.9,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Regular Women Dark Blue Jeans,KOTTY,809,"2,999",https://rukminim2.flixcart.com/image/714/857/kit6hzk0-0/jean/e/b/x/30-kttwomensjeans721-kotty-original-imafygkykt49tugb.jpeg?q=50,3.9,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Regular Women Grey Jeans,KOTTY,809,"2,999",https://rukminim2.flixcart.com/image/714/857/klqx30w0/jean/n/a/h/32-kttladiesjeans847-kotty-original-imagyt4g6dunaggu.jpeg?q=50,3.9,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Boyfriend Women Blue Jeans,KOTTY,809,"2,999",https://rukminim2.flixcart.com/image/714/857/kirr24w0-0/jean/d/m/i/26-kttwomensjeans714-kotty-original-imafyht8u6xvdnnp.jpeg?q=50,3.8,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Skinny Women Black Jeans,KOTTY,629,"1,999",https://rukminim2.flixcart.com/image/714/857/k9a8tjk0/jean/5/b/c/26-kttwomensjeans560-kotty-original-imafr4fdgbhffawd.jpeg?q=50,3.8,India,KOTTY,50,retailnet@gmail.com,0,0,0
Fashion,Women Dress,Dress,Women Pinafore Blue Dress,Kook N Keech Disney,629,"1,799",https://rukminim1.flixcart.com/image/714/857/jw6pifk0/dress/z/m/r/xs-2370990-kook-n-keech-disney-original-imafgwjn5fahqzg8.jpeg?q=50,3.7,India,KONDEFASHIONS,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Jogger Fit Women Blue Jeans,AE Fashion,243,599,https://rukminim2.flixcart.com/image/714/857/k1nw9zk0/jean/3/e/x/free-s19-tinch-clothes-original-imafh6zzdahss4b3.jpeg?q=50,3.7,India,Klaidung,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Jogger Fit Women Light Blue Jeans,msTrendy,235,"1,272",https://rukminim2.flixcart.com/image/714/857/kfpq5jk0-0/jean/e/2/3/26-mst-786-mstrendy-original-imafw3auz3qsgk6y.jpeg?q=50,3.7,India,Klaidung,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Regular Women Light Blue Jeans,AREEBA COLLECTION,234,999,https://rukminim2.flixcart.com/image/714/857/kmccosw0/jean/j/o/m/32-abstarl28123-areeba-collection-original-imagf9waesydyep8.jpeg?q=50,3.6,India,Klaidung,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Jogger Fit Women Light Blue Jeans,TRENTON,259,"1,299",https://rukminim2.flixcart.com/image/714/857/kfu0h3k0-0/jean/e/v/b/28-button-15-saira-fashion-original-imafw7p9uqpp7suf.jpeg?q=50,3.7,India,KIU Apparels,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Jogger Fit Women Blue Jeans  (Pack of 2),Style69,399,"1,099",https://rukminim2.flixcart.com/image/714/857/kpedle80/jean/p/a/o/30-et-jn-gr-p01-p05-style69-original-imag3n46pauhfutd.jpeg?q=50,3.6,India,KIU Apparels,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Jogger Fit Women Blue Jeans,FEEVO,281,999,https://rukminim2.flixcart.com/image/714/857/knt7zbk0/jean/z/r/s/30-charming-124-dholwash-jggr-charming-boutique-original-imag2eudymdzynsf.jpeg?q=50,3.5,India,KIU Apparels,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Grey),EMLOVZ,294,"1,499",https://rukminim2.flixcart.com/image/714/857/kxc5nrk0/kurta/s/p/s/3xl-plain-kurta-two-gaurilaxmi-enterprise-original-imag9t2qgmhgz6hz.jpeg?q=50,3.9,India,KIRTIDA DESIGNER,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (White),EMLOVZ,364,"1,499",https://rukminim2.flixcart.com/image/714/857/kxc5nrk0/kurta/j/7/7/xs-plain-kurta-two-gaurilaxmi-enterprise-original-imag9t2qzskegweh.jpeg?q=50,3.9,India,KIRTIDA DESIGNER,50,retailnet@gmail.com,0,0,0
Fashion,Women Top Wear,Tops,"Casual Regular Sleeves Embroidered, Embellished Women Green Top",kipek,389,"1,999",https://rukminim2.flixcart.com/image/714/857/kfeamq80/top/h/a/k/l-kk118pg-kipek-original-imafvvcmx3xtwnnp.jpeg?q=50,4.1,India,Kipek,50,retailnet@gmail.com,0,0,0
Fashion,Women Top Wear,Tops,Party Regular Sleeves Floral Print Women Multicolor Top,kipek,389,"1,499",https://rukminim2.flixcart.com/image/714/857/kflftzk0/top/y/z/c/l-kk104-p-kipek-original-imafwyzmagxgrdrh.jpeg?q=50,4.1,India,Kipek,50,retailnet@gmail.com,0,0,0
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Self Design Women Grey Top,kipek,389,"1,999",https://rukminim2.flixcart.com/image/714/857/kfeamq80/top/r/s/k/l-kk118dgy-kipek-original-imafvvhywztg8u24.jpeg?q=50,4,India,Kipek,50,retailnet@gmail.com,0,0,0
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Tie & Dye Women Yellow Top,kipek,389,"1,799",https://rukminim2.flixcart.com/image/714/857/kfeamq80/top/g/6/t/s-kk116yg-kipek-original-imafvv2w2gnjpnmk.jpeg?q=50,4,India,Kipek,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Colorblock Cotton Rayon Blend Flared Kurta  (Multicolor),kiaz fashion,949,"1,399",https://rukminim2.flixcart.com/image/714/857/kfk0e4w0-0/kurta/3/0/3/m-kiaz101a-kiaz-fashion-original-imafvzg9wmcghrkg.jpeg?q=50,3.7,India,kiaz fashion,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Loafers, Running Shoes, Sports Shoes, Lightweight Lace up Shoes Running Shoes For Men  (Orange)",K' Footlance,345,999,https://rukminim1.flixcart.com/image/714/857/kk5rgy80/shoe/b/e/g/10002-org-40-k-footlance-orange-original-imafzjtvqg74vye2.jpeg?q=50,3.9,India,KFOOTLANCE,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,"Loafers, Running Shoes, Sports Shoes, Lightweight Lace up Shoes Training & Gym Shoes For Men  (Green)",K' Footlance,322,999,https://rukminim1.flixcart.com/image/714/857/kk5rgy80/shoe/w/n/y/10002-grn-44-k-footlance-green-original-imafzjtvfhygjxjq.jpeg?q=50,3.9,India,KFOOTLANCE,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Fashion and Stylish Soft Ultralight Lace Up Sneakers Causal Shoes For Men Casuals For Men  (Navy),K' Footlance,326,999,https://rukminim1.flixcart.com/image/714/857/kkcwo7k0/shoe/g/i/b/9-kc034-nvyblu-43-k-footlance-navy-blue-original-imafzpdzszfcrthx.jpeg?q=50,3.8,India,KFOOTLANCE,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Grey),K' Footlance,274,999,https://rukminim1.flixcart.com/image/714/857/kjhgzgw0-0/shoe/g/j/s/kc034-gry-k-footlance-grey-original-imafzfmk64pmd2h4.jpeg?q=50,3.8,India,KFOOTLANCE,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Red),K- FOOTLANCE,349,999,https://rukminim1.flixcart.com/image/714/857/kr6oeq80/shoe/n/y/y/8-kc043-red-k-footlance-red-original-imag5ffhyh5ufguh.jpeg?q=50,3.7,India,KFOOTLANCE,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Stylish Comfortable Shoes Training & Gym Shoes For Men  (Multicolor),K- FOOTLANCE,399,999,https://rukminim1.flixcart.com/image/714/857/kr6oeq80/shoe/t/n/o/10-kc043-blu-k-footlance-blue-original-imag5ffhftjgga9s.jpeg?q=50,3.7,India,KFOOTLANCE,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Regular Women Dark Blue Jeans,Selvo,329,799,https://rukminim2.flixcart.com/image/714/857/kd69z0w0/jean/j/q/2/free-dark-denim-a45-selvo-original-imafu57jyhy4wsgv.jpeg?q=50,4,India,KedarRaj,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Regular Women Light Blue Jeans,Selvo,315,"1,599",https://rukminim2.flixcart.com/image/714/857/knni7ww0/jean/2/k/d/26-belt-4857-selvo-original-imag2a9gzugzccyz.jpeg?q=50,3.9,India,KedarRaj,50,retailnet@gmail.com,0,0,0
Fashion,Women Dress,Dress,Women Fit and Flare Multicolor Dress,githaan,936,"2,199",https://rukminim1.flixcart.com/image/714/857/kz3118w0/dress/r/g/a/3xl-krpl0077-githaan-original-imagb63wbkmafxsg.jpeg?q=50,,India,KaysaRetail,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Striped Cotton Blend Straight Kurta  (Green),FUBAR,460,"1,499",https://rukminim2.flixcart.com/image/714/857/ke7ff680-0/kurta/k/x/t/m-sksh-dt1105-grn-fubar-original-imafuy3xqxznqznx.jpeg?q=50,4,India,KATELACREATION,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Self Design Cotton Blend Straight Kurta  (Dark Green),FUBAR,460,"1,499",https://rukminim2.flixcart.com/image/714/857/ke7ff680-0/kurta/o/4/i/m-sksh-dt1105-grn-fubar-original-imafuy3x54zuremz.jpeg?q=50,3.9,India,KATELACREATION,50,retailnet@gmail.com,0,0,0
Fashion,Men Top Wear,Shirt,Men Slim Fit Striped Mandarin Collar Casual Shirt,FUBAR,389,"1,499",https://rukminim2.flixcart.com/image/714/857/kim1aq80-0/shirt/k/n/i/l-skcsh-1106-mao-fubar-original-imafycz5hpfmhhyp.jpeg?q=50,3.9,India,KATELACREATION,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Striped Cotton Blend Straight Kurta  (Brown),FUBAR,460,"1,499",https://rukminim2.flixcart.com/image/714/857/ke7ff680-0/kurta/7/s/i/l-sksh-dt1105-ru-fubar-original-imafuy3ydtzkmhwv.jpeg?q=50,3.9,India,KATELACREATION,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Striped Cotton Blend Straight Kurta  (Dark Blue),FUBAR,460,"1,499",https://rukminim2.flixcart.com/image/714/857/ke8uv0w0-0/kurta/a/m/4/xl-sksh-dt1105-navy-fubar-original-imafuyzzh7fx6kaw.jpeg?q=50,3.9,India,KATELACREATION,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Striped Cotton Blend Straight Kurta  (Maroon),FUBAR,460,"1,499",https://rukminim2.flixcart.com/image/714/857/ke5zzbk0-0/kurta/b/n/b/xl-sksh-dt1105-ma-fubar-original-imafuxfkj3xw3pdw.jpeg?q=50,3.9,India,KATELACREATION,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Striped Cotton Blend Straight Kurta  (White),FUBAR,460,"1,499",https://rukminim2.flixcart.com/image/714/857/ke5zzbk0-0/kurta/g/v/x/l-sksh-dt1105-wh-fubar-original-imafuxfrh8uqkqkk.jpeg?q=50,3.9,India,KATELACREATION,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Striped Cotton Blend Straight Kurta  (Yellow),FUBAR,460,"1,499",https://rukminim2.flixcart.com/image/714/857/ke7ff680-0/kurta/w/u/k/m-sksh-dt1105-ye-fubar-original-imafuyf4te6zhncc.jpeg?q=50,3.9,India,KATELACREATION,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Orange),aadi,299,999,https://rukminim1.flixcart.com/image/714/857/k4x2du80/shoe/g/2/x/mrj1339-7-aadi-orange-original-imafnq6yvrjae5su.jpeg?q=50,4.1,India,KARNIK SALES,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Slim Women Blue Jeans,VERO MODA,874,"2,499",https://rukminim2.flixcart.com/image/714/857/kg5fzww0-0/jean/a/r/m/26-10248905-vero-moda-original-imafwg7acezfzggd.jpeg?q=50,2,India,KAPSONS RETAIL PVT LTD,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Black),KSH Trendz,279,"1,499",https://rukminim2.flixcart.com/image/714/857/kq9ta4w0/kurta/o/6/o/xs-sada-plain-kurta-ksh-trendz-original-imag4bafcw28hay8.jpeg?q=50,4,India,KanchanTextile,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Orange),KSH Trendz,279,"1,499",https://rukminim2.flixcart.com/image/714/857/khf63680/kurta/i/y/b/l-fs00064-rijay-collection-original-imafxf2ygyfzha6h.jpeg?q=50,4,India,KanchanTextile,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Pink),KSH Trendz,279,"1,499",https://rukminim2.flixcart.com/image/714/857/kq9ta4w0/kurta/5/7/z/xxs-sada-plain-kurta-ksh-trendz-original-imag4bafgagpxxms.jpeg?q=50,4,India,KanchanTextile,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Yellow),KSH Trendz,279,"1,499",https://rukminim2.flixcart.com/image/714/857/kj36ky80-0/kurta/l/9/r/xxl-ksh-p-kurta-yellow-ksh-trendz-original-imafyq4h7q5gpkzk.jpeg?q=50,4,India,KanchanTextile,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Yellow),KSH Trendz,279,"1,499",https://rukminim2.flixcart.com/image/714/857/kq9ta4w0/kurta/y/r/m/xxs-sada-plain-kurta-ksh-trendz-original-imag4baggdt7txju.jpeg?q=50,4,India,KanchanTextile,50,retailnet@gmail.com,0,0,0
Fashion,Men Kurta,Kurta,Men Solid Cotton Blend Straight Kurta  (Red),KSH Trendz,279,"1,499",https://rukminim2.flixcart.com/image/714/857/ko1smfk0/kurta/l/u/7/xl-ksh-p-kurta-red-ksh-trendz-original-imag2hmzpuekrav2.jpeg?q=50,3.9,India,KanchanTextile,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Jogger Fit Women Light Blue Jeans,Avnish Enterprises,269,999,https://rukminim2.flixcart.com/image/714/857/kfmv9u80/jean/g/e/j/m-women-star-jeans-light-blue-avnish-enterprises-original-imafwf3jc8vmzfm6.jpeg?q=50,3.8,India,KAISLEY CREATION,50,retailnet@gmail.com,0,0,0
Fashion,Women Jeans,Jeans,Slim Women Blue Jeans,JustFaith,500,"1,680",https://rukminim2.flixcart.com/image/714/857/kaijgy80/jean/r/b/p/32-basic-jns-15-blue-justfaith-original-imafs2z6kzqjmeet.jpeg?q=50,4,India,JustFaith ,50,retailnet@gmail.com,0,0,0
Fashion,Men Top Wear,T Shirts,Printed Men Round Neck White T-Shirt,JUARI BE A GENTLEMAN,414,799,https://rukminim2.flixcart.com/image/714/857/kyhlfgw0/t-shirt/i/f/9/m-v-white-juari-be-a-gentleman-original-imagapg2ctzdhr6b.jpeg?q=50,4.2,India,JUARI,50,retailnet@gmail.com,0,0,0
Fashion,Men Shoes,Shoe,Sneakers For Men  (White),SCATCHITE,298,999,https://rukminim1.flixcart.com/image/714/857/kdhphu80/shoe/3/z/s/pf1-white-9-scatchite-white-original-imafudrkyqtt2y8z.jpeg?q=50,3.9,India,JTexEretail,50,retailnet@gmail.com,0,0,0
Fashion,Women Top Wear,T Shirts,Printed Women Round Neck Black T-Shirt,Viral Trend,198,"1,249",https://rukminim2.flixcart.com/image/714/857/knunf680/t-shirt/6/v/r/m-crp-gt3-viral-trend-original-imag2gy8uafdhvnw.jpeg?q=50,4.3,India,JSR TRADING INDIA,50,retailnet@gmail.com,0,0,0
Fashion,Women Top Wear,T Shirts,"Printed Women Round Neck Light Green, Black T-Shirt",Viral Trend,206,"1,249",https://rukminim2.flixcart.com/image/714/857/knunf680/t-shirt/u/c/f/s-crp-nvr-viral-trend-original-imag2gy84dsejzax.jpeg?q=50,4.3,India,JSR TRADING INDIA,50,retailnet@gmail.com,0,0,0
Fashion,Women Top Wear,T Shirts,Printed Women Round Neck Light Green T-Shirt,Viral Trend,271,"1,249",https://rukminim2.flixcart.com/image/714/857/knc2p3k0/t-shirt/6/f/j/3xl-polo-gt3-neon-viral-trend-original-imag2fkhpd3adxub.jpeg?q=50,4.2,India,JSR TRADING INDIA,50,retailnet@gmail.com,0,0,0
Fashion,Women Top Wear,Tops,Casual Regular Sleeves Lace Women Black Top,Viral Trend,277,"1,249",https://rukminim2.flixcart.com/image/714/857/jzblaq80/top/3/w/w/xl-aug-19-1-viral-trend-original-imafja6jcyjrjyz3.jpeg?q=50,4.1,India,JSR TRADING INDIA,50,retailnet@gmail.com,0,0,0
